date,campaign_id,spend,impressions,bid_requests,win_rate,installs,retained_users,attributed_revenue,cpi,roas,d7_retention,pacing_index,contextual_fit,signal_coverage,creative_fatigue,measurement_reliability,predicted_value_index
2026-03-23,CMP014,621,169420,525993,0.322,116,25,518.81,5.35,0.84,0.216,0.67,0.57,0.654,0.704,0.919,72.1
2026-03-24,CMP014,853,505356,1912159,0.264,176,51,994.42,4.85,1.17,0.29,0.919,0.732,0.653,0.635,0.85,84.5
2026-03-25,CMP014,842,318576,1113758,0.286,179,40,983.16,4.7,1.17,0.223,0.907,0.705,0.763,0.509,0.652,84.7
2026-03-26,CMP014,996,544428,2003370,0.272,161,37,1010.09,6.19,1.01,0.23,1.073,0.678,0.973,0.618,0.662,79.3
2026-03-27,CMP014,1001,271494,1202712,0.226,227,57,1252.08,4.41,1.25,0.251,1.079,0.756,0.838,0.695,0.812,83.6
2026-03-28,CMP014,731,199065,878316,0.227,120,35,1073.58,6.09,1.47,0.292,0.788,0.753,0.772,0.74,0.686,84.8
2026-03-29,CMP014,994,418197,1381175,0.303,162,34,1065.34,6.14,1.07,0.21,1.071,0.564,0.782,0.695,0.891,70.2
2026-03-30,CMP014,1188,342472,1171470,0.292,217,48,1642.91,5.47,1.38,0.221,1.28,0.769,0.637,0.657,0.714,83.8
2026-03-31,CMP014,1173,401647,1538474,0.261,182,52,1036.41,6.45,0.88,0.286,1.264,0.748,0.818,0.792,0.99,77.3
2026-04-01,CMP014,1188,427073,1347005,0.317,236,66,1169.23,5.03,0.98,0.28,1.28,0.68,0.885,0.642,0.825,74.5
2026-04-02,CMP014,920,312652,1308066,0.239,145,32,934.78,6.34,1.02,0.221,0.991,0.739,0.783,0.66,0.578,80.3
2026-04-03,CMP014,1188,750523,2721698,0.276,192,40,1132.11,6.19,0.95,0.208,1.28,0.644,0.885,0.715,0.65,74.7
2026-04-04,CMP014,761,294809,808403,0.365,132,29,905.02,5.77,1.19,0.22,0.82,0.633,0.99,0.753,0.756,75.1
2026-04-05,CMP014,903,480916,1780302,0.27,172,36,1034.26,5.25,1.15,0.209,0.973,0.564,0.583,0.783,0.737,71.6
2026-04-06,CMP014,616,390203,1250814,0.312,96,24,568.23,6.42,0.92,0.25,0.664,0.602,0.853,0.83,0.624,79.8
2026-04-07,CMP014,1188,542359,1539611,0.352,257,70,1208.61,4.62,1.02,0.272,1.28,0.653,0.989,0.757,0.643,77.5
2026-04-08,CMP014,815,334013,1507273,0.222,164,37,986.95,4.97,1.21,0.226,0.878,0.748,0.911,0.702,0.968,82.4
2026-04-09,CMP014,917,529339,1924365,0.275,150,36,1047.26,6.11,1.14,0.24,0.988,0.664,0.693,0.761,0.843,72.5
2026-04-10,CMP014,1168,444736,1257016,0.354,209,45,1590.77,5.59,1.36,0.215,1.259,0.58,0.88,0.709,0.73,78.6
2026-04-11,CMP014,753,248037,834031,0.297,122,30,981.69,6.17,1.3,0.246,0.811,0.778,0.749,0.696,0.886,74.3
2026-04-12,CMP014,968,503317,1841037,0.273,183,43,1264.82,5.29,1.31,0.235,1.044,0.597,0.99,0.782,0.681,80.0
2026-04-13,CMP014,1188,688565,2633975,0.261,243,68,1149.3,4.89,0.97,0.28,1.28,0.684,0.708,0.692,0.933,82.3
2026-04-14,CMP014,689,342848,1021369,0.336,129,28,879.76,5.34,1.28,0.217,0.743,0.659,0.784,0.791,0.857,73.1
2026-04-15,CMP014,939,438928,1996728,0.22,170,41,854.84,5.52,0.91,0.241,1.012,0.773,0.835,0.916,0.824,77.4
2026-02-18,CMP015,2778,1469653,3515500,0.418,422,135,7878.33,6.58,2.84,0.32,0.659,0.755,0.796,0.222,0.789,91.7
2026-02-19,CMP015,4740,3264474,10035670,0.325,623,177,11141.93,7.61,2.35,0.284,1.125,0.555,0.738,0.274,0.99,80.4
2026-02-20,CMP015,3483,2908505,9226491,0.315,496,172,8768.9,7.02,2.52,0.347,0.827,0.771,0.705,0.058,0.687,96.9
2026-02-21,CMP015,4873,3291703,11379522,0.289,721,249,16072.49,6.76,3.3,0.345,1.156,0.629,0.99,0.065,0.758,93.4
2026-02-22,CMP015,4008,2301544,7988828,0.288,688,216,10328.17,5.83,2.58,0.314,0.951,0.586,0.618,0.272,0.873,84.7
2026-02-23,CMP015,4780,3025821,7365506,0.411,804,256,15372.43,5.95,3.22,0.318,1.134,0.77,0.879,0.242,0.99,90.8
2026-02-24,CMP015,2932,1495706,3745644,0.399,399,133,6486.31,7.35,2.21,0.333,0.696,0.625,0.772,0.271,0.931,91.5
2026-02-25,CMP015,5083,1777464,5090542,0.349,879,293,14731.23,5.78,2.9,0.333,1.206,0.68,0.791,0.21,0.679,86.0
2026-02-26,CMP015,5394,1871617,5972472,0.313,773,247,15108.89,6.98,2.8,0.32,1.28,0.694,0.99,0.271,0.751,95.7
2026-02-27,CMP015,5006,3061230,7170516,0.427,859,268,12677.05,5.83,2.53,0.312,1.188,0.748,0.88,0.189,0.851,97.6
2026-02-28,CMP015,5394,2030520,4866742,0.417,888,239,11800.16,6.07,2.19,0.269,1.28,0.634,0.767,0.354,0.727,80.2
2026-03-01,CMP015,4099,1365939,4364596,0.313,567,180,9261.97,7.23,2.26,0.317,0.973,0.618,0.687,0.281,0.666,78.1
2026-03-02,CMP015,4560,1987264,5742220,0.346,842,282,10693.39,5.42,2.35,0.335,1.082,0.655,0.85,0.226,0.667,87.5
2026-03-03,CMP015,4758,4076091,10998036,0.371,785,218,14285.45,6.06,3.0,0.278,1.129,0.654,0.895,0.28,0.785,80.8
2026-03-04,CMP015,3764,2804214,8160789,0.344,653,198,11582.62,5.76,3.08,0.303,0.893,0.599,0.753,0.254,0.809,87.6
2026-03-05,CMP015,3518,2563223,6874580,0.373,435,127,8368.19,8.09,2.38,0.292,0.835,0.545,0.885,0.234,0.73,85.1
2026-03-06,CMP015,4420,1962621,5574585,0.352,676,189,10894.52,6.54,2.46,0.28,1.049,0.747,0.956,0.224,0.99,87.1
2026-03-07,CMP015,3925,2419764,6432129,0.376,561,179,10542.21,7.0,2.69,0.319,0.932,0.55,0.849,0.193,0.885,91.2
2026-03-08,CMP015,3988,2062015,7101491,0.29,469,137,10777.68,8.5,2.7,0.292,0.946,0.692,0.681,0.315,0.912,79.7
2026-03-09,CMP015,4551,3782686,12532841,0.302,921,264,16348.85,4.94,3.59,0.287,1.08,0.739,0.947,0.299,0.827,97.0
2026-03-10,CMP015,4617,2896270,7993136,0.362,636,189,11970.45,7.26,2.59,0.297,1.096,0.7,0.762,0.336,0.935,83.0
2026-03-11,CMP015,4542,2816458,7792148,0.361,780,239,12712.79,5.82,2.8,0.306,1.078,0.721,0.687,0.288,0.713,91.5
2026-03-12,CMP015,2858,1661216,4815166,0.345,395,131,8569.22,7.24,3.0,0.332,0.678,0.759,0.781,0.266,0.723,82.9
2026-03-13,CMP015,4614,1913065,4722405,0.405,749,208,13153.22,6.16,2.85,0.278,1.095,0.695,0.99,0.388,0.598,88.1
2026-03-14,CMP015,3752,1821204,4440321,0.41,453,140,7109.54,8.28,1.89,0.309,0.89,0.715,0.774,0.458,0.99,78.8
2026-03-15,CMP015,4467,1787750,4245950,0.421,745,255,10175.88,6.0,2.28,0.342,1.06,0.725,0.751,0.506,0.822,82.4
2026-03-16,CMP015,4374,2329167,5768345,0.404,807,259,12798.46,5.42,2.93,0.321,1.038,0.668,0.99,0.5,0.804,90.1
2026-03-17,CMP015,3038,1412053,3967054,0.356,516,163,7403.94,5.89,2.44,0.316,0.721,0.747,0.99,0.3,0.777,84.7
2026-03-18,CMP015,2921,1404939,3447454,0.408,482,127,8910.23,6.06,3.05,0.263,0.693,0.539,0.99,0.355,0.692,85.2
2026-03-19,CMP015,3181,2694568,6939095,0.388,416,127,6495.25,7.65,2.04,0.305,0.755,0.7,0.671,0.36,0.818,81.5
2026-03-20,CMP015,3218,1646530,4196661,0.392,548,156,8059.73,5.87,2.5,0.285,0.764,0.562,0.769,0.418,0.612,81.6
2026-03-21,CMP015,2789,2359469,6779208,0.348,432,132,4994.49,6.46,1.79,0.306,0.662,0.562,0.818,0.423,0.881,74.6
2026-03-22,CMP015,3907,2947740,10231707,0.288,501,167,8738.35,7.8,2.24,0.333,0.927,0.65,0.791,0.489,0.99,76.4
2026-03-23,CMP015,3496,2931204,8899232,0.329,435,127,7525.62,8.04,2.15,0.292,0.83,0.682,0.835,0.45,0.544,79.8
2026-03-24,CMP015,4545,2341855,5747690,0.407,696,217,9773.3,6.53,2.15,0.312,1.078,0.644,0.783,0.457,0.585,75.4
2026-03-25,CMP015,3045,2156820,6222545,0.347,511,150,9572.92,5.96,3.14,0.294,0.723,0.649,0.762,0.512,0.715,86.7
2026-03-26,CMP015,4219,2141938,5199860,0.412,480,141,11512.25,8.79,2.73,0.294,1.001,0.548,0.72,0.581,0.874,76.7
2026-03-27,CMP015,1896,1191199,4049785,0.294,331,117,6330.49,5.73,3.34,0.353,0.45,0.717,0.831,0.393,0.927,89.5
2026-03-28,CMP015,2417,1405111,3769569,0.373,315,100,4999.91,7.67,2.07,0.317,0.574,0.567,0.865,0.506,0.99,76.1
2026-03-29,CMP015,3458,1331691,4394647,0.303,496,154,9549.51,6.97,2.76,0.31,0.821,0.617,0.99,0.581,0.642,78.3
2026-03-30,CMP015,3120,1061568,2985974,0.356,415,136,6426.1,7.52,2.06,0.328,0.74,0.582,0.661,0.635,0.833,69.6
2026-03-31,CMP015,3791,3109130,9523219,0.326,561,152,8080.34,6.76,2.13,0.271,0.9,0.559,0.604,0.441,0.886,76.4
2026-04-01,CMP015,3840,3037315,7097866,0.428,617,168,11270.62,6.22,2.94,0.272,0.911,0.638,0.897,0.611,0.781,83.5
2026-04-02,CMP015,4193,1536041,4418575,0.348,507,160,11233.6,8.27,2.68,0.316,0.995,0.677,0.799,0.617,0.668,84.2
2026-04-03,CMP015,3339,2794438,7105712,0.393,447,135,6238.89,7.47,1.87,0.302,0.792,0.551,0.855,0.556,0.814,75.6
2026-04-04,CMP015,3214,2026957,6042729,0.335,481,171,8999.21,6.68,2.8,0.356,0.763,0.77,0.604,0.594,0.735,75.2
2026-04-05,CMP015,3458,2410919,6953051,0.347,501,151,7912.03,6.9,2.29,0.301,0.821,0.541,0.624,0.683,0.666,73.7
2026-04-06,CMP015,5217,3428707,9815652,0.349,688,191,13598.42,7.58,2.61,0.278,1.238,0.646,0.796,0.658,0.803,77.4
2026-04-07,CMP015,4606,2168276,5227519,0.415,725,218,9782.75,6.35,2.12,0.301,1.093,0.651,0.931,0.744,0.657,80.7
2026-04-08,CMP015,4040,2345484,6573065,0.357,649,206,9625.32,6.22,2.38,0.317,0.959,0.577,0.823,0.709,0.868,79.9
2026-04-09,CMP015,3744,1553093,4203942,0.369,607,204,7912.1,6.17,2.11,0.336,0.889,0.755,0.817,0.724,0.861,81.2
2026-04-10,CMP015,4576,2002741,5166401,0.388,743,241,10179.85,6.16,2.22,0.324,1.086,0.617,0.745,0.656,0.611,81.0
2026-04-11,CMP015,4153,1573898,3727262,0.422,569,194,8700.5,7.3,2.09,0.341,0.986,0.62,0.848,0.636,0.917,73.9
2026-04-12,CMP015,3721,2326765,6441760,0.361,551,193,11716.2,6.75,3.15,0.35,0.883,0.695,0.872,0.654,0.75,85.4
2026-04-13,CMP015,4628,3629288,10714308,0.339,675,183,9784.84,6.86,2.11,0.271,1.098,0.639,0.963,0.637,0.725,83.0
2026-04-14,CMP015,4956,3229840,7786375,0.415,767,248,14273.25,6.46,2.88,0.323,1.176,0.645,0.99,0.571,0.843,81.6
2026-04-15,CMP015,4352,2620915,6309697,0.415,708,216,10800.04,6.15,2.48,0.305,1.033,0.542,0.59,0.619,0.898,78.0
2026-04-16,CMP015,3839,3062964,7762156,0.395,508,146,9361.98,7.56,2.44,0.287,0.911,0.559,0.902,0.759,0.652,74.0
2026-04-17,CMP015,4765,3493797,10213151,0.342,775,255,15733.49,6.15,3.3,0.329,1.131,0.77,0.898,0.66,0.801,89.4
2026-04-18,CMP015,4646,3116448,8888098,0.351,647,180,12253.46,7.18,2.64,0.278,1.103,0.732,0.863,0.75,0.68,83.1
2026-04-19,CMP015,3234,1526794,4503978,0.339,486,149,8315.98,6.65,2.57,0.307,0.768,0.646,0.942,0.683,0.77,74.9
2026-04-20,CMP015,4484,2904405,7029662,0.413,615,207,12370.43,7.29,2.76,0.337,1.064,0.598,0.938,0.802,0.779,75.0
2026-04-21,CMP015,4798,2924595,10315590,0.284,569,155,12195.8,8.43,2.54,0.272,1.139,0.619,0.723,0.719,0.932,79.7
2026-04-22,CMP015,4481,2844202,7421815,0.383,790,237,11013.2,5.67,2.46,0.3,1.063,0.745,0.767,0.802,0.612,84.2
2026-04-23,CMP015,4464,3384114,8404719,0.403,530,144,10375.13,8.42,2.32,0.272,1.059,0.671,0.793,0.717,0.789,77.8
2026-04-24,CMP015,4802,1603335,4250814,0.377,576,167,9937.66,8.34,2.07,0.29,1.14,0.702,0.616,0.901,0.777,66.5
2026-04-25,CMP015,3760,3080853,7306172,0.422,551,196,10376.95,6.82,2.76,0.356,0.892,0.768,0.829,0.865,0.8,79.9
2026-04-26,CMP015,4639,3810527,13132032,0.29,531,159,12235.96,8.74,2.64,0.299,1.101,0.668,0.823,0.83,0.844,76.3
2026-04-27,CMP015,5394,2733903,9263077,0.295,666,226,14663.95,8.1,2.72,0.339,1.28,0.631,0.99,0.847,0.899,83.4
2026-04-28,CMP015,4430,3544165,9377510,0.378,659,186,8845.32,6.72,2.0,0.282,1.051,0.543,0.841,0.758,0.853,70.6
2026-02-19,CMP016,3402,1483314,5988879,0.248,948,344,5993.51,3.59,1.76,0.363,0.972,0.869,0.799,0.158,0.774,99
2026-02-20,CMP016,3960,1589347,5171509,0.307,903,285,7684.49,4.39,1.94,0.316,1.132,0.829,0.9,0.058,0.665,92.3
2026-02-21,CMP016,3779,1798754,7215948,0.249,832,260,6682.23,4.54,1.77,0.312,1.08,0.85,0.631,0.15,0.73,91.1
2026-02-22,CMP016,3523,2242988,7350593,0.305,914,337,6721.72,3.85,1.91,0.369,1.007,0.751,0.626,0.064,0.822,91.3
2026-02-23,CMP016,3001,2033232,7666876,0.265,617,212,5678.39,4.86,1.89,0.344,0.858,0.707,0.653,0.125,0.808,90.2
2026-02-24,CMP016,3883,1595835,5663014,0.282,1042,366,7410.43,3.73,1.91,0.351,1.11,0.709,0.652,0.185,0.914,83.1
2026-02-25,CMP016,4480,1761558,6528005,0.27,1037,364,8212.48,4.32,1.83,0.351,1.28,0.756,0.637,0.252,0.894,90.3
2026-02-26,CMP016,3578,2911762,16500499,0.176,746,290,7026.47,4.8,1.96,0.389,1.023,0.887,0.753,0.324,0.812,89.2
2026-02-27,CMP016,3310,2508342,7892455,0.318,708,267,5454.16,4.68,1.65,0.377,0.946,0.867,0.943,0.291,0.887,94.8
2026-02-28,CMP016,3030,1021292,3411478,0.299,803,272,4356.92,3.77,1.44,0.339,0.866,0.691,0.988,0.295,0.785,87.7
2026-03-01,CMP016,3897,2381791,10173592,0.234,826,310,7880.88,4.72,2.02,0.375,1.113,0.71,0.75,0.126,0.924,86.2
2026-03-02,CMP016,4242,1982322,7516784,0.264,1354,461,8579.21,3.13,2.02,0.34,1.212,0.86,0.839,0.156,0.799,98.2
2026-03-03,CMP016,3844,1393433,7659066,0.182,1031,327,6670.49,3.73,1.74,0.317,1.098,0.863,0.789,0.36,0.99,91.7
2026-03-04,CMP016,4480,1699306,8363186,0.203,917,326,5835.99,4.89,1.3,0.356,1.28,0.802,0.585,0.319,0.803,84.1
2026-03-05,CMP016,3925,2410531,10807417,0.223,753,288,6121.01,5.21,1.56,0.382,1.121,0.847,0.629,0.393,0.768,80.9
2026-03-06,CMP016,4114,1545213,7982224,0.194,795,296,5224.84,5.17,1.27,0.372,1.176,0.691,0.874,0.255,0.686,82.3
2026-03-07,CMP016,4480,3095872,13031379,0.238,1425,482,7184.47,3.14,1.6,0.338,1.28,0.854,0.952,0.423,0.773,98.6
2026-03-08,CMP016,3554,2130410,9114486,0.234,849,269,5169.57,4.19,1.45,0.317,1.016,0.668,0.749,0.271,0.651,80.2
2026-03-09,CMP016,3686,2288080,7248440,0.316,769,248,6969.4,4.79,1.89,0.322,1.053,0.746,0.614,0.202,0.725,89.7
2026-03-10,CMP016,4142,2137653,8444170,0.253,949,363,7598.31,4.36,1.83,0.383,1.183,0.788,0.674,0.215,0.945,85.2
2026-03-11,CMP016,3578,2602294,8423294,0.309,925,311,5536.26,3.87,1.55,0.336,1.022,0.797,0.654,0.42,0.951,79.7
2026-03-12,CMP016,3551,1705783,5671538,0.301,686,220,4840.32,5.18,1.36,0.321,1.015,0.744,0.684,0.358,0.483,84.4
2026-03-13,CMP016,3013,1715467,8713852,0.197,769,231,5357.33,3.92,1.78,0.3,0.861,0.699,0.843,0.412,0.778,84.2
2026-03-14,CMP016,2482,1601892,5334408,0.3,633,242,4108.02,3.92,1.66,0.382,0.709,0.79,0.755,0.417,0.842,81.1
2026-03-15,CMP016,3475,2316487,7901151,0.293,820,254,4761.04,4.24,1.37,0.31,0.993,0.827,0.573,0.417,0.713,90.8
2026-03-16,CMP016,3165,2634222,14298787,0.184,741,249,6035.48,4.27,1.91,0.336,0.904,0.831,0.803,0.338,0.978,94.0
2026-03-17,CMP016,2648,2259724,8154861,0.277,537,176,3779.11,4.93,1.43,0.328,0.757,0.677,0.602,0.515,0.719,73.3
2026-03-18,CMP016,3048,2171636,8580300,0.253,628,232,4567.53,4.85,1.5,0.369,0.871,0.799,0.807,0.534,0.847,86.9
2026-03-19,CMP016,3666,1627233,9446795,0.172,779,253,6172.43,4.71,1.68,0.325,1.048,0.813,0.957,0.556,0.662,82.5
2026-03-20,CMP016,2278,879964,3016994,0.292,578,192,3573.86,3.94,1.57,0.332,0.651,0.72,0.811,0.551,0.761,78.3
2026-03-21,CMP016,2578,1761645,7111595,0.248,594,214,4436.51,4.34,1.72,0.36,0.737,0.888,0.765,0.451,0.828,88.0
2026-03-22,CMP016,2787,2249876,10039671,0.224,666,227,5117.67,4.18,1.84,0.341,0.796,0.737,0.739,0.334,0.896,81.4
2026-03-23,CMP016,2819,1382028,5729132,0.241,767,234,4623.96,3.68,1.64,0.305,0.806,0.782,0.767,0.461,0.693,91.3
2026-03-24,CMP016,2718,1380684,5039702,0.274,541,166,3387.85,5.02,1.25,0.307,0.777,0.766,0.794,0.579,0.976,78.0
2026-03-25,CMP016,3413,1321840,5036439,0.262,713,258,6306.0,4.79,1.85,0.362,0.975,0.759,0.848,0.568,0.864,91.0
2026-03-26,CMP016,2239,933944,3053181,0.306,453,137,2863.11,4.94,1.28,0.302,0.64,0.714,0.506,0.422,0.942,74.0
2026-03-27,CMP016,2588,2131832,7701280,0.277,685,237,4301.04,3.78,1.66,0.346,0.739,0.812,0.95,0.468,0.85,90.9
2026-03-28,CMP016,2654,1978654,10558409,0.187,786,304,5790.64,3.38,2.18,0.387,0.758,0.908,0.793,0.405,0.808,96.6
2026-03-29,CMP016,1958,697881,3865439,0.181,494,162,3131.8,3.96,1.6,0.328,0.56,0.691,0.708,0.405,0.875,85.0
2026-03-30,CMP016,2670,1365493,4493478,0.304,841,290,4463.46,3.17,1.67,0.345,0.763,0.851,0.99,0.465,0.644,98.0
2026-03-31,CMP016,1992,1285126,4189139,0.307,339,115,2577.28,5.88,1.29,0.339,0.569,0.677,0.859,0.667,0.567,74.3
2026-04-01,CMP016,2682,2100928,8138131,0.258,715,229,3749.45,3.75,1.4,0.32,0.766,0.831,0.714,0.527,0.688,87.8
2026-04-02,CMP016,2711,990242,4161437,0.238,601,199,3536.4,4.51,1.3,0.331,0.775,0.908,0.545,0.512,0.821,80.5
2026-04-03,CMP016,2612,2014733,8655823,0.233,686,236,4925.19,3.81,1.89,0.344,0.747,0.835,0.71,0.701,0.661,86.3
2026-04-04,CMP016,2490,1696488,7210053,0.235,509,158,4725.38,4.89,1.9,0.31,0.711,0.708,0.798,0.697,0.74,81.1
2026-04-05,CMP016,3363,2533284,8303017,0.305,848,288,5363.05,3.97,1.59,0.34,0.961,0.784,0.901,0.697,0.734,82.0
2026-04-06,CMP016,4081,3073968,14566351,0.211,1121,364,6945.48,3.64,1.7,0.325,1.166,0.856,0.69,0.567,0.936,84.3
2026-04-07,CMP016,3777,2143780,8324781,0.258,986,368,7144.49,3.83,1.89,0.373,1.079,0.698,0.99,0.533,0.803,89.0
2026-04-08,CMP016,4249,2880701,16048789,0.179,1166,403,8095.01,3.64,1.91,0.346,1.214,0.852,0.907,0.69,0.773,92.3
2026-04-09,CMP016,3347,1886877,7116037,0.265,714,228,4967.63,4.69,1.48,0.319,0.956,0.839,0.691,0.61,0.757,88.4
2026-04-10,CMP016,3245,2438047,11349822,0.215,636,196,5480.72,5.1,1.69,0.308,0.927,0.695,0.99,0.682,0.945,86.9
2026-04-11,CMP016,3396,2619302,11058817,0.237,851,295,5545.13,3.99,1.63,0.347,0.97,0.756,0.748,0.713,0.901,85.3
2026-04-12,CMP016,2789,1079470,4651701,0.232,619,214,4670.09,4.51,1.67,0.346,0.797,0.836,0.793,0.571,0.793,91.2
2026-04-13,CMP016,2753,1047091,4419083,0.237,507,181,3574.96,5.43,1.3,0.357,0.787,0.781,0.828,0.575,0.853,82.0
2026-04-14,CMP016,3471,1628215,7476054,0.218,674,212,4574.17,5.15,1.32,0.315,0.992,0.697,0.903,0.706,0.778,74.5
2026-04-15,CMP016,3097,2454726,8937683,0.275,802,272,5186.19,3.86,1.67,0.339,0.885,0.861,0.42,0.575,0.819,80.1
2026-04-16,CMP016,3319,2049812,10694662,0.192,757,246,4401.29,4.38,1.33,0.325,0.948,0.786,0.702,0.643,0.955,75.1
2026-04-17,CMP016,3241,1298193,6255310,0.208,769,244,6274.04,4.21,1.94,0.317,0.926,0.726,0.752,0.719,0.744,85.9
2026-04-18,CMP016,3452,1239028,4777761,0.259,813,317,5038.24,4.25,1.46,0.39,0.987,0.886,0.654,0.625,0.792,90.0
2026-04-19,CMP016,4480,2909027,9605217,0.303,1150,394,7509.9,3.9,1.68,0.343,1.28,0.754,0.891,0.666,0.945,89.7
2026-04-20,CMP016,3329,2087315,8744815,0.239,849,273,5184.68,3.92,1.56,0.322,0.951,0.695,0.729,0.791,0.717,82.2
2026-04-21,CMP016,2745,1966604,6348591,0.31,594,206,4675.0,4.62,1.7,0.347,0.784,0.843,0.911,0.743,0.925,88.3
2026-04-22,CMP016,2748,1112366,3772539,0.295,743,267,3697.97,3.7,1.35,0.359,0.785,0.708,0.877,0.882,0.641,85.1
2026-04-23,CMP016,3362,2334269,7869259,0.297,709,215,4538.0,4.74,1.35,0.303,0.961,0.741,0.891,0.762,0.815,79.4
2026-04-24,CMP016,2456,2003868,6591004,0.304,639,218,3565.88,3.84,1.45,0.341,0.702,0.723,0.963,0.876,0.761,83.5
2026-04-25,CMP016,4117,2966544,9375379,0.316,986,359,6926.96,4.18,1.68,0.364,1.176,0.805,0.878,0.752,0.565,86.9
2026-04-26,CMP016,3180,2041497,6759359,0.302,752,289,4298.01,4.23,1.35,0.384,0.909,0.886,0.814,0.702,0.721,80.5
2026-04-27,CMP016,4179,1709976,8667088,0.197,763,228,4723.71,5.48,1.13,0.299,1.194,0.712,0.884,0.927,0.876,74.4
2026-04-28,CMP016,4058,2995512,12418169,0.241,839,287,6530.47,4.84,1.61,0.342,1.159,0.852,0.87,0.899,0.645,88.3
2026-04-29,CMP016,3807,1609876,6783145,0.237,855,317,7208.43,4.45,1.89,0.371,1.088,0.872,0.77,0.744,0.817,81.9
2026-02-04,CMP017,4626,1744090,4605289,0.379,935,433,9569.52,4.95,2.07,0.463,0.762,0.6,0.542,0.219,0.737,88.8
2026-02-05,CMP017,6172,2417527,6384246,0.379,1194,530,11578.7,5.17,1.88,0.444,1.017,0.459,0.842,0.142,0.99,81.7
2026-02-06,CMP017,5184,2188677,5120890,0.427,1005,465,9525.42,5.16,1.84,0.463,0.854,0.379,0.774,0.223,0.625,76.4
2026-02-07,CMP017,6679,2211008,6001506,0.368,1226,553,12323.62,5.45,1.85,0.451,1.1,0.428,0.829,0.054,0.733,80.8
2026-02-08,CMP017,6208,2066843,4556360,0.454,1194,502,9620.32,5.2,1.55,0.42,1.023,0.405,0.825,0.072,0.643,82.8
2026-02-09,CMP017,4946,2713795,7654942,0.355,894,364,9986.35,5.53,2.02,0.407,0.815,0.463,0.736,0.267,0.926,85.3
2026-02-10,CMP017,4931,1587765,3786779,0.419,1183,495,8130.4,4.17,1.65,0.418,0.812,0.551,0.815,0.27,0.697,90.1
2026-02-11,CMP017,7771,3830736,9620000,0.398,1179,562,13834.85,6.59,1.78,0.477,1.28,0.462,0.982,0.213,0.892,83.6
2026-02-12,CMP017,7247,3968349,8934863,0.444,1254,503,14363.66,5.78,1.98,0.401,1.194,0.373,0.936,0.29,0.771,81.4
2026-02-13,CMP017,4909,1734269,4948854,0.35,850,374,10182.58,5.78,2.07,0.44,0.809,0.476,0.669,0.236,0.795,88.8
2026-02-14,CMP017,6147,2879018,8300246,0.347,1037,428,9168.1,5.93,1.49,0.413,1.012,0.366,0.839,0.323,0.99,77.6
2026-02-15,CMP017,5329,2558316,6530152,0.392,1110,522,7685.02,4.8,1.44,0.47,0.878,0.56,0.646,0.153,0.932,80.3
2026-02-16,CMP017,5511,2850703,7399202,0.385,1196,544,11777.18,4.61,2.14,0.455,0.908,0.552,0.849,0.268,0.895,91.8
2026-02-17,CMP017,6831,3609387,8107266,0.445,1218,530,15517.94,5.61,2.27,0.435,1.125,0.448,0.749,0.276,0.842,87.0
2026-02-18,CMP017,5224,1616435,3685191,0.439,899,391,8374.75,5.81,1.6,0.435,0.861,0.422,0.99,0.405,0.742,80.2
2026-02-19,CMP017,5879,2701019,7334212,0.368,872,408,11431.18,6.74,1.94,0.468,0.968,0.432,0.99,0.375,0.766,81.1
2026-02-20,CMP017,6257,2722306,5957035,0.457,1004,450,12327.75,6.23,1.97,0.448,1.031,0.394,0.758,0.276,0.748,74.7
2026-02-21,CMP017,5331,2273030,5983547,0.38,998,405,8306.04,5.34,1.56,0.406,0.878,0.454,0.808,0.236,0.857,89.3
2026-02-22,CMP017,4083,2443963,6034641,0.405,915,408,7742.61,4.46,1.9,0.446,0.673,0.55,0.814,0.23,0.768,88.7
2026-02-23,CMP017,7147,3528897,8458130,0.417,1080,505,10243.64,6.62,1.43,0.468,1.177,0.456,0.99,0.457,0.909,77.7
2026-02-24,CMP017,7145,3533806,9427221,0.375,1243,591,12145.62,5.75,1.7,0.475,1.177,0.448,0.99,0.409,0.817,82.2
2026-02-25,CMP017,7771,4437149,11492967,0.386,1263,592,15827.74,6.15,2.04,0.469,1.28,0.406,0.99,0.471,0.865,82.3
2026-02-26,CMP017,4694,1320991,3527632,0.374,950,455,8311.08,4.94,1.77,0.479,0.773,0.582,0.925,0.249,0.899,93.7
2026-02-27,CMP017,7771,3229974,6880053,0.469,1197,514,14191.06,6.49,1.83,0.429,1.28,0.435,0.754,0.482,0.788,72.9
2026-02-28,CMP017,7258,4350704,9950256,0.437,1469,676,11372.19,4.94,1.57,0.46,1.196,0.6,0.772,0.31,0.886,81.6
2026-03-01,CMP017,4955,2919748,7829157,0.373,981,412,10213.62,5.05,2.06,0.42,0.816,0.372,0.99,0.37,0.856,80.1
2026-03-02,CMP017,7059,2656273,7366289,0.361,1517,715,15111.45,4.65,2.14,0.471,1.163,0.54,0.99,0.501,0.77,86.0
2026-03-03,CMP017,6403,3467549,8451455,0.41,1303,568,10736.09,4.91,1.68,0.436,1.055,0.467,0.99,0.459,0.951,83.6
2026-03-04,CMP017,6326,1666060,3543540,0.47,1186,524,12685.75,5.33,2.01,0.442,1.042,0.526,0.934,0.48,0.936,85.9
